Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Save Configuration,Firefox 56.0,,2018-06-05 11:53:14,2018-06-05 11:53:49,34.935s,FAILED
waitForPageLoad,Firefox 56.0,,2018-06-05 11:53:14,2018-06-05 11:53:14,0.025s,PASSED
getText,Firefox 56.0,,2018-06-05 11:53:14,2018-06-05 11:53:14,0.079s,PASSED
click,Firefox 56.0,,2018-06-05 11:53:14,2018-06-05 11:53:49,34.767s,FAILED
,,,,,,
Test Cases/Navigation to Offert Popup,Firefox 56.0,,2018-06-05 11:53:49,2018-06-05 11:54:25,35.343s,FAILED
click,Firefox 56.0,,2018-06-05 11:53:49,2018-06-05 11:54:25,35.273s,FAILED
,,,,,,
Test Cases/Fill into Offert Form,Firefox 56.0,,2018-06-05 11:54:25,2018-06-05 11:55:00,35.004s,FAILED
click,Firefox 56.0,,2018-06-05 11:54:25,2018-06-05 11:55:00,34.938s,FAILED
,,,,,,
Test Cases/Accept OFFERTFORFRAGAN popup,Firefox 56.0,,2018-06-05 11:55:00,2018-06-05 11:55:34,34.844s,FAILED
click,Firefox 56.0,,2018-06-05 11:55:00,2018-06-05 11:55:34,34.780s,FAILED
,,,,,,
Test Cases/Move to Compilation Page,Firefox 56.0,,2018-06-05 11:55:34,2018-06-05 11:56:09,35.111s,FAILED
scrollToElement,Firefox 56.0,,2018-06-05 11:55:34,2018-06-05 11:56:09,35.044s,FAILED
,,,,,,
Test Cases/Visit Seller Portal,Firefox 56.0,,2018-06-05 11:56:09,2018-06-05 11:56:26,16.653s,PASSED
openBrowser,Firefox 56.0,,2018-06-05 11:56:10,2018-06-05 11:56:26,16.500s,PASSED
maximizeWindow,Firefox 56.0,,2018-06-05 11:56:26,2018-06-05 11:56:26,0.086s,PASSED
,,,,,,
Test Cases/Seller Login,Firefox 56.0,,2018-06-05 11:56:26,2018-06-05 11:56:45,19.231s,PASSED
click,Firefox 56.0,,2018-06-05 11:56:26,2018-06-05 11:56:27,0.423s,PASSED
sendKeys,Firefox 56.0,,2018-06-05 11:56:27,2018-06-05 11:56:27,0.194s,PASSED
click,Firefox 56.0,,2018-06-05 11:56:27,2018-06-05 11:56:28,0.764s,PASSED
sendKeys,Firefox 56.0,,2018-06-05 11:56:28,2018-06-05 11:56:28,0.209s,PASSED
click,Firefox 56.0,,2018-06-05 11:56:28,2018-06-05 11:56:45,17.465s,PASSED
waitForPageLoad,Firefox 56.0,,2018-06-05 11:56:45,2018-06-05 11:56:45,0.104s,PASSED
