Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Firefox 56.0,,2018-06-04 12:36:00,2018-06-04 12:36:02,1.408s,PASSED
,,,,,,
Test Cases/Fill into Offert Form,Firefox 56.0,,2018-06-04 12:36:02,2018-06-04 12:36:03,1.495s,PASSED
click,Firefox 56.0,,2018-06-04 12:36:02,2018-06-04 12:36:02,0.387s,PASSED
click,Firefox 56.0,,2018-06-04 12:36:02,2018-06-04 12:36:02,0.290s,PASSED
selectOptionByLabel,Firefox 56.0,,2018-06-04 12:36:02,2018-06-04 12:36:03,0.552s,PASSED
click,Firefox 56.0,,2018-06-04 12:36:03,2018-06-04 12:36:03,0.197s,PASSED
,,,,,,
Test Cases/Accept OFFERTFORFRAGAN popup,Firefox 56.0,,2018-06-04 12:36:03,2018-06-04 12:36:38,34.727s,FAILED
click,Firefox 56.0,,2018-06-04 12:36:03,2018-06-04 12:36:38,34.656s,FAILED
,,,,,,
Test Cases/Move to Compilation Page,Firefox 56.0,,2018-06-04 12:36:38,2018-06-04 12:37:12,34.558s,FAILED
scrollToElement,Firefox 56.0,,2018-06-04 12:36:38,2018-06-04 12:37:12,34.479s,FAILED
,,,,,,
Test Cases/Visit Seller Portal,Firefox 56.0,,2018-06-04 12:37:12,2018-06-04 12:37:30,17.827s,PASSED
openBrowser,Firefox 56.0,,2018-06-04 12:37:12,2018-06-04 12:37:30,17.658s,PASSED
maximizeWindow,Firefox 56.0,,2018-06-04 12:37:30,2018-06-04 12:37:30,0.100s,PASSED
,,,,,,
Test Cases/Seller Login,Firefox 56.0,,2018-06-04 12:37:30,2018-06-04 12:37:42,11.304s,PASSED
click,Firefox 56.0,,2018-06-04 12:37:30,2018-06-04 12:37:31,0.417s,PASSED
sendKeys,Firefox 56.0,,2018-06-04 12:37:31,2018-06-04 12:37:31,0.208s,PASSED
click,Firefox 56.0,,2018-06-04 12:37:31,2018-06-04 12:37:32,0.563s,PASSED
sendKeys,Firefox 56.0,,2018-06-04 12:37:32,2018-06-04 12:37:32,0.095s,PASSED
click,Firefox 56.0,,2018-06-04 12:37:32,2018-06-04 12:37:42,9.899s,PASSED
waitForPageLoad,Firefox 56.0,,2018-06-04 12:37:42,2018-06-04 12:37:42,0.041s,PASSED
